# LAMMPS data file written by OVITO Basic 3.9.1

10000 atoms
2 atom types

0.0372003749 68.6127996251 xlo xhi
-0.0014131358 31.6514131358 ylo yhi
-0.015615614 79.140615614 zlo zhi

Masses

1 183.84  # W
2 95.94  # Mo

Atoms  # atomic

408 1 11.7988 1.96775 8.09925
627 1 10.1137 3.40641 9.47429
608 1 11.7306 2.01201 11.0255
410 1 15.0159 1.7791 8.36206
629 2 13.5275 3.58665 9.74126
610 2 15.0571 1.48984 11.2754
889 1 13.1798 12.7061 13.0148
422 2 2.29968 4.76987 8.11794
622 1 1.9129 5.27379 11.0485
643 2 3.25278 6.62301 9.9294
863 1 1.69241 8.16181 11.4462
424 1 5.17835 4.74029 7.94963
624 1 5.25474 5.23302 11.0716
645 1 6.9172 6.48783 9.49016
626 2 8.3674 4.92834 11.0635
644 1 5.1492 8.13063 11.0563
426 1 8.44608 4.97948 7.94244
465 1 8.38048 8.17937 8.09021
647 1 10.094 6.56967 9.69016
628 2 11.9689 5.13479 11.5106
648 1 11.8472 7.93424 11.3977
871 2 17.3572 9.38485 13.0652
450 1 15.3265 8.13856 8.03654
430 1 15.2266 5.01761 7.92305
649 2 13.7142 6.65611 9.66539
630 2 14.9614 4.87504 10.9761
650 2 15.2415 7.9419 11.4005
442 2 1.69124 8.00237 8.32226
462 2 1.4394 11.4139 8.25228
8092 2 3.03533 9.74837 9.82715
662 2 2.0603 11.3423 11.3894
646 2 8.26344 7.94779 11.3282
664 1 4.98839 11.3777 11.6368
665 1 7.0948 9.7867 10.0554
666 1 8.66032 11.343 11.344
466 2 8.50101 11.2361 7.99346
468 2 12.0337 10.8346 8.24515
446 1 10.1877 9.44634 9.80491
667 2 11.7759 11.0334 11.2871
869 2 13.2092 9.39806 12.9431
670 1 15.1683 10.8119 11.4996
669 1 13.8246 9.68021 10.033
482 1 1.96829 14.5465 8.23952
682 2 1.57863 14.7781 10.9165
484 1 3.46691 12.8187 9.68565
684 2 5.09064 14.2884 11.398
685 2 7.00545 12.6831 10.022
686 2 8.4916 14.4055 11.407
488 1 11.6522 14.5932 8.13595
209 2 13.5992 0.0895331 3.13912
705 2 8.71888 14.3414 7.85199
688 2 11.6589 14.5473 11.3155
687 2 10.4499 12.9556 9.76147
231 1 16.933 3.07024 3.12607
105 2 6.59135 15.7633 0.101134
490 1 15.0595 14.5704 8.1547
690 1 15.0452 14.3073 11.2197
689 1 13.4335 12.8507 10.1812
870 1 14.878 10.9378 14.4846
866 1 8.01 11.2125 14.3751
9351 1 0.0698357 15.7582 6.30024
802 2 1.85238 1.79836 14.3768
823 2 3.69915 3.45057 12.7778
509 1 13.2927 15.8719 6.07117
804 1 5.21794 1.78058 14.1631
825 1 6.70715 3.61248 12.6864
668 2 10.2912 12.513 12.9978
806 2 8.35306 1.79383 14.1161
808 1 11.5591 1.65759 14.5569
827 1 10.2097 3.38538 12.6209
251 2 16.7956 6.34986 3.2296
887 1 11.6992 14.7089 14.4063
829 1 13.6625 3.35903 12.9238
810 1 15.1182 1.55501 14.3636
868 2 11.743 11.1665 14.4889
642 2 3.70986 6.50018 12.8011
822 1 1.76496 5.07202 14.5814
826 1 7.00892 6.43223 13.0743
843 2 4.97427 5.09092 14.2683
1045 2 8.75889 4.66794 14.4623
846 2 8.57841 7.93643 14.6645
828 1 12.1201 4.85272 14.8403
847 2 10.3932 6.27079 13.1028
848 1 11.9573 7.78161 14.6306
884 1 5.13275 14.2471 14.3256
830 1 14.9006 4.80697 14.4238
849 1 13.3736 6.39787 12.9831
850 1 15.007 8.10065 14.6141
1063 1 1.36992 8.08718 14.2982
862 2 1.5511 11.0464 14.3093
824 2 3.67389 9.34387 12.7645
845 2 5.21004 8.15784 14.1111
1065 2 4.87649 11.1384 14.358
865 2 6.87349 9.66421 12.7474
609 1 13.3296 -0.0255392 9.63515
91 2 16.7941 12.7582 0.0188579
671 1 16.698 9.56356 9.91813
407 1 10.3153 0.201955 6.37967
691 1 16.5978 12.8045 9.49341
831 1 16.8865 3.38541 12.6521
431 1 16.7971 3.28267 6.40155
891 2 16.8532 12.7255 12.9995
4802 2 3.26006 -0.0237216 0.280217
807 2 9.96405 0.357241 12.6566
411 2 16.6091 0.0373731 6.31517
607 2 10.0551 0.429383 9.47173
1071 2 17.076 9.50706 15.9402
782 2 3.61167 -0.167496 9.54563
8409 2 0.0228559 6.46911 0.338789
27 2 10.1837 3.08061 -0.16431
89 1 13.6073 12.7217 0.0127367
69 2 13.759 10.1529 -0.119127
507 1 9.88258 15.6313 6.01517
